Scaffold	Start	Coverage	Blanked	Score
scaffold_10	23921	40	2722	0.477121255
scaffold_10	23922	40	2723	0.477121255
scaffold_10	23923	40	2724	0.477121255
scaffold_10	23924	40	2725	0.477121255
scaffold_10	23925	40	2726	0.477121255
scaffold_10	23926	40	2727	0.477121255
scaffold_10	23927	40	2728	0.477121255
scaffold_10	23928	39	2729	0.477121255
scaffold_10	23929	40	2730	0.477121255
scaffold_10	23930	40	2731	0.477121255
scaffold_10	23931	40	2732	0.477121255
scaffold_10	23932	40	2733	0.477121255
scaffold_10	23933	39	2734	0.477121255
scaffold_10	23934	40	2735	0.477121255
scaffold_10	23935	40	2736	0.477121255
scaffold_10	23936	40	2737	0.477121255
scaffold_10	23937	40	2738	0.477121255
scaffold_10	23938	40	2739	0.477121255
scaffold_10	23939	40	2740	0.477121255
scaffold_10	23940	39	2741	0.477121255
scaffold_10	23941	40	2742	0.477121255
scaffold_10	23942	40	2743	0.477121255
scaffold_10	23943	40	2744	0.477121255
scaffold_10	23944	40	2745	0.477121255
scaffold_10	23945	40	2746	0.477121255
scaffold_10	23946	40	2747	0.477121255
scaffold_10	23947	40	2748	0.477121255
scaffold_10	23948	40	2749	0.477121255
scaffold_10	23949	40	2750	0.477121255
scaffold_10	23950	41	2751	0.477121255
scaffold_10	23951	40	2752	0.477121255
scaffold_10	23952	41	2753	0.477121255
scaffold_10	23953	41	2754	0.477121255
scaffold_10	23954	41	2755	0.477121255
scaffold_10	23955	41	2756	0.477121255
scaffold_10	23956	41	2757	0.477121255
scaffold_10	23957	41	2758	0.477121255
scaffold_10	23958	41	2759	0.477121255
scaffold_10	23959	41	2760	0.477121255
scaffold_10	23960	41	2761	0.477121255
scaffold_10	23961	41	2762	0.301029996
scaffold_10	23962	41	2763	0.477121255
scaffold_10	23963	41	2764	0.477121255
scaffold_10	23964	41	2765	0.477121255
scaffold_10	23965	41	2766	0.477121255
scaffold_10	23966	41	2767	0.477121255
scaffold_10	23967	41	2768	0.477121255
scaffold_10	23968	41	2769	0.477121255
scaffold_10	23969	41	2770	0.301029996
scaffold_10	23970	41	2771	0.477121255
scaffold_10	23971	41	2772	0.477121255
scaffold_10	23972	41	2773	0.602059991
scaffold_10	23973	41	2774	0.602059991
scaffold_10	23974	41	2775	0.602059991
scaffold_10	23975	41	2776	0.602059991
scaffold_10	23976	41	2777	0.602059991
scaffold_10	23977	41	2778	0.602059991
scaffold_10	23978	41	2779	0.602059991
scaffold_10	23979	41	2780	0.602059991
scaffold_10	23980	41	2781	0.602059991
scaffold_10	23981	41	2782	0.602059991
scaffold_10	23982	41	2783	0.602059991
scaffold_10	23983	41	2784	0.602059991
scaffold_10	23984	41	2785	0.602059991
scaffold_10	23985	41	2786	0.602059991
scaffold_10	23986	41	2787	0.602059991
scaffold_10	23987	41	2788	0.602059991
scaffold_10	23988	40	2789	0.602059991
scaffold_10	23989	40	2790	0.602059991
scaffold_10	23990	41	2791	0.602059991
scaffold_10	23991	41	2792	0.602059991
scaffold_10	23992	41	2793	0.602059991
scaffold_10	23993	41	2794	0.602059991
scaffold_10	23994	41	2795	0.477121255
scaffold_10	23995	41	2796	0.602059991
scaffold_10	23996	41	2797	0.602059991
scaffold_10	23997	41	2798	0.602059991
scaffold_10	23998	41	2799	0.602059991
scaffold_10	23999	41	2800	0.602059991
scaffold_10	24000	41	2801	0.602059991
scaffold_10	24001	41	2802	0.602059991
scaffold_10	24002	41	2803	0.602059991
scaffold_10	24003	41	2804	0.602059991
scaffold_10	24004	41	2805	0.602059991
scaffold_10	24005	41	2806	0.602059991
scaffold_10	24006	41	2807	0.602059991
scaffold_10	24007	41	2808	0.602059991
scaffold_10	24008	41	2809	0.602059991
scaffold_10	24009	41	2810	0.602059991
scaffold_10	24010	41	2811	0.602059991
scaffold_10	24011	41	2812	0.602059991
scaffold_10	24012	41	2813	0.602059991
scaffold_10	24013	41	2814	0.602059991
scaffold_10	24014	41	2815	0.602059991
scaffold_10	24015	41	2816	0.602059991
scaffold_10	24016	41	2817	0.602059991
scaffold_10	24017	41	2818	0.602059991
scaffold_10	24018	42	2819	0.602059991
scaffold_10	24019	42	2820	0.602059991
scaffold_10	24020	42	2821	0.602059991
scaffold_10	24021	42	2822	0.602059991
scaffold_10	24022	41	2823	0.602059991
scaffold_10	24023	41	2824	0.602059991
scaffold_10	24024	41	2825	0.477121255
scaffold_10	24025	41	2826	0.602059991
scaffold_10	24026	41	2827	0.602059991
scaffold_10	24027	41	2828	0.602059991
scaffold_10	24028	40	2829	0.602059991
scaffold_10	24029	41	2830	0.602059991
scaffold_10	24030	41	2831	0.602059991
scaffold_10	24031	41	2832	0.477121255
scaffold_10	24032	41	2833	0.602059991
scaffold_10	24033	41	2834	0.602059991
scaffold_10	24034	41	2835	0.602059991
scaffold_10	24035	41	2836	0.602059991
scaffold_10	24036	41	2837	0.602059991
scaffold_10	24037	41	2838	0.602059991
scaffold_10	24038	39	2839	0.602059991
scaffold_10	24039	41	2840	0.602059991
scaffold_10	24040	41	2841	0.602059991
scaffold_10	24041	41	2842	0.602059991
scaffold_10	24042	41	2843	0.602059991
scaffold_10	24043	41	2844	0.301029996
scaffold_10	24044	40	2845	0.301029996
scaffold_10	24045	40	2846	0.301029996
scaffold_10	24046	40	2847	0.301029996
scaffold_10	24047	40	2848	0.301029996
scaffold_10	24048	40	2849	0.301029996
scaffold_10	24049	40	2850	0.301029996
scaffold_10	24050	40	2851	0.301029996
scaffold_10	24051	40	2852	0.301029996
scaffold_10	24052	40	2853	0.301029996
scaffold_10	24053	40	2854	0.301029996
scaffold_10	24054	40	2855	0.301029996
scaffold_10	24055	40	2856	0.301029996
scaffold_10	24056	40	2857	0.301029996
scaffold_10	24057	40	2858	0.301029996
scaffold_10	24058	39	2859	0.301029996
scaffold_10	24059	40	2860	0.301029996
scaffold_10	24060	39	2861	0.301029996
scaffold_10	24061	40	2862	0.301029996
scaffold_10	24062	40	2863	0.301029996
scaffold_10	24063	37	2864	0.301029996
scaffold_10	24064	37	2865	0.301029996
scaffold_10	24065	40	2866	0.301029996
scaffold_10	24066	40	2867	0.301029996
scaffold_10	24067	38	2868	0.301029996
scaffold_10	24068	40	2869	0.301029996
scaffold_10	24069	40	2870	0.301029996
scaffold_10	24070	40	2871	0.301029996
scaffold_10	24071	40	2872	0.301029996
scaffold_10	24072	39	2873	0.301029996
scaffold_10	24073	38	2874	0.301029996
scaffold_10	24074	38	2875	0.301029996
scaffold_10	24075	40	2876	0.301029996
scaffold_10	24076	40	2877	0.301029996
scaffold_10	24077	40	2878	0.301029996
scaffold_10	24078	40	2879	0.301029996
scaffold_10	24079	40	2880	0.301029996
scaffold_10	24080	40	2881	0.301029996
scaffold_10	24081	40	2882	0.301029996
scaffold_10	24082	40	2883	0.301029996
scaffold_10	24083	40	2884	0.301029996
scaffold_10	24084	39	2885	0.301029996
scaffold_10	24085	40	2886	0.301029996
scaffold_10	24086	39	2887	0.301029996
scaffold_10	24087	39	2888	0.602059991
scaffold_10	24088	40	2889	0.602059991
scaffold_10	24089	40	2890	0.602059991
scaffold_10	24090	40	2891	0.602059991
scaffold_10	24091	39	2892	0.602059991
scaffold_10	24092	40	2893	0.602059991
scaffold_10	24093	40	2894	0.602059991
scaffold_10	24094	40	2895	0.602059991
scaffold_10	24095	40	2896	0.602059991
scaffold_10	24096	40	2897	0.602059991
scaffold_10	24097	40	2898	0.602059991
scaffold_10	24098	40	2899	0.602059991
scaffold_10	24099	41	2900	0.602059991
scaffold_10	24100	39	2901	0.602059991
scaffold_10	24101	39	2902	0.602059991
scaffold_10	24102	39	2903	0.602059991
scaffold_10	24103	39	2904	0.602059991
scaffold_10	24104	39	2905	0.602059991
scaffold_10	24105	39	2906	0.602059991
scaffold_10	24106	39	2907	0.602059991
scaffold_10	24107	39	2908	0.602059991
scaffold_10	24108	39	2909	0.602059991
scaffold_10	24109	39	2910	0.602059991
scaffold_10	24110	39	2911	0.602059991
scaffold_10	24111	39	2912	0.602059991
scaffold_10	24112	39	2913	0.602059991
scaffold_10	24113	39	2914	0.602059991
scaffold_10	24114	33	2915	0.602059991
scaffold_10	24115	33	2916	0.602059991
scaffold_10	24116	33	2917	0.602059991
scaffold_10	24117	33	2918	0.602059991
scaffold_10	24118	33	2919	0.602059991
scaffold_10	24119	33	2920	0.602059991
scaffold_10	24120	33	2921	0.602059991
scaffold_10	24121	32	2922	0.602059991
scaffold_10	24122	31	2923	0.602059991
scaffold_10	24123	31	2924	0.602059991
scaffold_10	24124	31	2925	0.602059991
scaffold_10	24125	31	2926	0.602059991
scaffold_10	24126	31	2927	0.602059991
scaffold_10	24127	33	2928	0.602059991
scaffold_10	24128	29	2929	0.602059991
scaffold_10	24129	19	2930	0.477121255
scaffold_10	24130	17	2931	0.602059991
scaffold_10	24131	17	2932	0.602059991
scaffold_10	24132	17	2933	0.602059991
scaffold_10	24133	17	2934	0.602059991
scaffold_10	24134	17	2935	0.602059991
scaffold_10	24135	17	2936	0.602059991
scaffold_10	24136	17	2937	0.602059991
scaffold_10	24137	16	2938	0.602059991
scaffold_10	24138	17	2939	0.602059991
scaffold_10	24139	17	2940	0.602059991
scaffold_10	24140	17	2941	0.602059991
scaffold_10	24141	17	2942	0.602059991
scaffold_10	24142	17	2943	0.602059991
scaffold_10	24143	17	2944	0.477121255
scaffold_10	24144	17	2945	0.602059991
scaffold_10	24145	17	2946	0.602059991
scaffold_10	24146	17	2947	0.602059991
scaffold_10	24147	16	2948	0.602059991
scaffold_10	24148	17	2949	0.602059991
scaffold_10	24149	17	2950	0.602059991
scaffold_10	24150	16	2951	0.602059991
scaffold_10	24151	16	2952	0.602059991
scaffold_10	24152	16	2953	0.602059991
scaffold_10	24153	16	2954	0.602059991
scaffold_10	24154	16	2955	0.602059991
scaffold_10	24155	16	2956	0.602059991
scaffold_10	24156	16	2957	0.602059991
scaffold_10	24157	16	2958	0.602059991
scaffold_10	24158	16	2959	0.602059991
scaffold_10	24159	16	2960	0.602059991
scaffold_10	24160	16	2961	0.602059991
scaffold_10	24161	16	2962	0.602059991
scaffold_10	24162	16	2963	0.602059991
scaffold_10	24163	16	2964	0.602059991
scaffold_10	24164	16	2965	0.602059991
scaffold_10	24165	16	2966	0.602059991
scaffold_10	24166	16	2967	0.602059991
scaffold_10	24167	16	2968	0.602059991
scaffold_10	24168	16	2969	0.602059991
scaffold_10	24169	16	2970	0.602059991
scaffold_10	24170	16	2971	0.602059991
scaffold_10	24171	16	2972	0.602059991
scaffold_10	24172	16	2973	0.602059991
scaffold_10	24173	16	2974	0.602059991
scaffold_10	24174	16	2975	0.602059991
scaffold_10	24175	16	2976	0.602059991
scaffold_10	24176	16	2977	0.602059991
scaffold_10	24177	16	2978	0.602059991
scaffold_10	24178	16	2979	0.602059991
scaffold_10	24179	16	2980	0.602059991
scaffold_10	24180	16	2981	0.602059991
scaffold_10	24181	16	2982	0.602059991
scaffold_10	24182	16	2983	0.602059991
scaffold_10	24183	16	2984	0.602059991
scaffold_10	24184	16	2985	0.602059991
scaffold_10	24185	16	2986	0.602059991
scaffold_10	24186	16	2987	0.602059991
scaffold_10	24187	16	2988	0.602059991
scaffold_10	24188	16	2989	0.602059991
scaffold_10	24189	16	2990	0.602059991
scaffold_10	24190	15	2991	0.602059991
scaffold_10	24191	12	2992	0.602059991
scaffold_10	24192	12	2993	0.602059991
scaffold_10	24193	12	2994	0.602059991
scaffold_10	24194	12	2995	0.602059991
scaffold_10	24195	12	2996	0.602059991
scaffold_10	24196	11	2997	0.602059991
scaffold_10	24197	12	2998	0.602059991
scaffold_10	24198	12	2999	0.602059991
scaffold_10	24199	12	3000	0.602059991
scaffold_10	24200	12	3001	0.602059991
scaffold_10	24201	12	3002	0.602059991
scaffold_10	24202	12	3003	0.602059991
scaffold_10	24203	12	3004	0.602059991
scaffold_10	24204	12	3005	0.602059991
scaffold_10	24205	12	3006	0.602059991
scaffold_10	24206	12	3007	0.602059991
scaffold_10	24207	12	3008	0.602059991
scaffold_10	24208	12	3009	0.602059991
scaffold_10	24209	12	3010	0.477121255
scaffold_10	24210	12	3011	0.477121255
scaffold_10	24211	12	3012	0.477121255
scaffold_10	24212	12	3013	0.477121255
scaffold_10	24213	12	3014	0.477121255
scaffold_10	24214	12	3015	0.477121255
scaffold_10	24215	9	3016	0.477121255
scaffold_10	24216	9	3017	0.477121255
scaffold_10	24217	9	3018	0.477121255
scaffold_10	24218	9	3019	0.477121255
scaffold_10	24219	9	3020	0.477121255
scaffold_10	24220	9	3021	0.477121255
scaffold_10	24221	9	3022	0.477121255
scaffold_10	24222	9	3023	0.477121255
scaffold_10	24223	9	3024	0.477121255
scaffold_10	24224	9	3025	0.477121255
scaffold_10	24225	9	3026	0.477121255
scaffold_10	24226	9	3027	0.477121255
scaffold_10	24227	9	3028	0.477121255
scaffold_10	24228	9	3029	0.477121255
scaffold_10	24229	9	3030	0.477121255
scaffold_10	24230	9	3031	0.477121255
scaffold_10	24231	9	3032	0.477121255
scaffold_10	24232	9	3033	0.477121255
scaffold_10	24233	9	3034	0.477121255
scaffold_10	24234	9	3035	0.477121255
scaffold_10	24235	9	3036	0.477121255
scaffold_10	24236	9	3037	0.477121255
scaffold_10	24237	9	3038	0.301029996
scaffold_10	24238	9	3039	0.301029996
scaffold_10	24239	9	3040	0.301029996
scaffold_10	24240	9	3041	0.301029996
scaffold_10	24241	9	3042	0.301029996
scaffold_10	24242	9	3043	0.301029996
scaffold_10	24243	9	3044	0.301029996
scaffold_10	24244	9	3045	0.301029996
scaffold_10	24245	9	3046	0.301029996
scaffold_10	24246	9	3047	0.301029996
scaffold_10	24247	9	3048	0.301029996
scaffold_10	24248	9	3049	0.301029996
scaffold_10	24249	8	3050	0.301029996
scaffold_10	24250	8	3051	0.301029996
scaffold_10	24251	8	3052	0.301029996
scaffold_10	24252	8	3053	0.301029996
scaffold_10	24253	8	3054	0.301029996
scaffold_10	24254	8	3055	0.301029996
scaffold_10	24255	8	3056	0.301029996
scaffold_10	24256	8	3057	0.301029996
scaffold_10	24257	8	3058	0.301029996
scaffold_10	24258	8	3059	0.301029996
scaffold_10	24259	8	3060	0.301029996
scaffold_10	24260	8	3061	0.301029996
scaffold_10	24261	8	3062	0.301029996
scaffold_10	24262	8	3063	0.301029996
scaffold_10	24263	8	3064	0.301029996
scaffold_10	24264	8	3065	0.301029996
scaffold_10	24265	8	3066	0.301029996
scaffold_10	24266	8	3067	0.301029996
scaffold_10	24267	8	3068	0.301029996
scaffold_10	24268	8	3069	0.301029996
scaffold_10	24269	8	3070	0.301029996
scaffold_10	24270	8	3071	0.301029996
scaffold_10	24271	8	3072	0.301029996
scaffold_10	24272	8	3073	0.301029996
scaffold_10	24273	8	3074	0.301029996
scaffold_10	24274	8	3075	0.301029996
scaffold_10	24275	8	3076	0.301029996
scaffold_10	24276	8	3077	0.301029996
scaffold_10	24277	6	3078	0.301029996
scaffold_10	24278	6	3079	0.301029996
scaffold_10	24279	6	3080	0.301029996
scaffold_10	24280	6	3081	0.301029996
scaffold_10	24281	5	3082	0.301029996
scaffold_10	24282	5	3083	0.301029996
scaffold_10	24283	5	3084	0.301029996
scaffold_10	24284	5	3085	0.301029996
scaffold_10	24285	5	3086	0.301029996
scaffold_10	24286	5	3087	0.301029996
scaffold_10	24287	5	3088	0.301029996
scaffold_10	24288	5	3089	0.301029996
scaffold_10	24289	5	3090	0.301029996
scaffold_10	24290	5	3091	0.301029996
scaffold_10	24291	5	3092	0.301029996
scaffold_10	24292	5	3093	0.301029996
scaffold_10	24293	5	3094	0.301029996
scaffold_10	24294	5	3095	0.301029996
scaffold_10	24295	5	3096	0.602059991
scaffold_10	24296	5	3097	0.602059991
scaffold_10	24297	5	3098	0.602059991
scaffold_10	24298	5	3099	0.602059991
scaffold_10	24299	5	3100	0.602059991
scaffold_10	24300	5	3101	0.602059991
scaffold_10	24301	5	3102	0.602059991
scaffold_10	24302	5	3103	0.602059991
scaffold_10	24303	5	3104	0.602059991
scaffold_10	24304	5	3105	0.602059991
scaffold_10	24305	5	3106	0.602059991
scaffold_10	24306	5	3107	0.602059991
scaffold_10	24307	5	3108	0.602059991
scaffold_10	24308	5	3109	0.602059991
scaffold_10	24309	5	3110	0.602059991
scaffold_10	24310	5	3111	0.602059991
scaffold_10	24311	5	3112	0.602059991
scaffold_10	24312	5	3113	0.602059991
scaffold_10	24313	5	3114	0.602059991
scaffold_10	24314	5	3115	0.602059991
scaffold_10	24315	5	3116	0.477121255
scaffold_10	24316	5	3117	0.602059991
scaffold_10	24317	5	3118	0.698970004
scaffold_10	24318	5	3119	0.698970004
scaffold_10	24319	5	3120	0.698970004
scaffold_10	24320	5	3121	0.698970004
scaffold_10	24321	5	3122	0.698970004
scaffold_10	24322	5	3123	0.698970004
scaffold_10	24323	5	3124	0.698970004
scaffold_10	24324	5	3125	0.698970004
scaffold_10	24325	5	3126	0.698970004
scaffold_10	24326	5	3127	0.698970004
scaffold_10	24327	5	3128	0.698970004
scaffold_10	24328	5	3129	0.698970004
scaffold_10	24329	5	3130	0.698970004
scaffold_10	24330	5	3131	0.698970004
scaffold_10	24331	5	3132	0.698970004
scaffold_10	24332	5	3133	0.698970004
scaffold_10	24333	5	3134	0.698970004
scaffold_10	24334	5	3135	0.698970004
scaffold_10	24335	5	3136	0.698970004
scaffold_10	24336	5	3137	0.698970004
scaffold_10	24337	5	3138	0.698970004
scaffold_10	24338	5	3139	0.698970004
scaffold_10	24339	5	3140	0.698970004
scaffold_10	24340	5	3141	0.698970004
scaffold_10	24341	5	3142	0.698970004
scaffold_10	24342	5	3143	0.698970004
scaffold_10	24343	5	3144	0.698970004
scaffold_10	24344	5	3145	0.698970004
scaffold_10	24345	5	3146	0.698970004
scaffold_10	24346	5	3147	0.698970004
scaffold_10	24347	5	3148	0.698970004
scaffold_10	24348	5	3149	0.698970004
scaffold_10	24349	5	3150	0.698970004
scaffold_10	24350	5	3151	0.698970004
scaffold_10	24351	5	3152	0.698970004
scaffold_10	24352	5	3153	0.698970004
scaffold_10	24353	5	3154	0.698970004
scaffold_10	24354	5	3155	0.698970004
scaffold_10	24355	5	3156	0.698970004
scaffold_10	24356	5	3157	0.698970004
scaffold_10	24357	5	3158	0.698970004
scaffold_10	24358	5	3159	0.698970004
scaffold_10	24359	5	3160	0.698970004
scaffold_10	24360	5	3161	0.698970004
scaffold_10	24361	5	3162	0.698970004
scaffold_10	24362	5	3163	0.698970004
scaffold_10	24363	5	3164	0.698970004
scaffold_10	24364	5	3165	0.698970004
scaffold_10	24365	5	3166	0.698970004
scaffold_10	24366	5	3167	0.698970004
scaffold_10	24367	5	3168	0.698970004
scaffold_10	24368	5	3169	0.698970004
scaffold_10	24369	5	3170	0.698970004
scaffold_10	24370	5	3171	0.698970004
scaffold_10	24371	5	3172	0.698970004
scaffold_10	24372	5	3173	0.698970004
scaffold_10	24373	5	3174	0.698970004
scaffold_10	24374	5	3175	0.698970004
scaffold_10	24375	5	3176	0.698970004
scaffold_10	24376	5	3177	0.698970004
scaffold_10	24377	5	3178	0.698970004
scaffold_10	24378	5	3179	0.698970004
scaffold_10	24379	5	3180	0.698970004
scaffold_10	24380	5	3181	0.698970004
scaffold_10	24381	5	3182	0.698970004
scaffold_10	24382	5	3183	0.698970004
scaffold_10	24383	5	3184	0.698970004
scaffold_10	24384	5	3185	0.698970004
scaffold_10	24385	5	3186	0.698970004
scaffold_10	24386	5	3187	0.698970004
scaffold_10	24387	5	3188	0.602059991
scaffold_10	24388	5	3189	0.602059991
scaffold_10	24389	5	3190	0.602059991
scaffold_10	24390	5	3191	0.602059991
scaffold_10	24391	5	3192	0.602059991
scaffold_10	24392	5	3193	0.602059991
scaffold_10	24393	5	3194	0.602059991
scaffold_10	24394	5	3195	0.602059991
scaffold_10	24395	5	3196	0.602059991
scaffold_10	24396	5	3197	0.602059991
scaffold_10	24397	5	3198	0.602059991
scaffold_10	24398	5	3199	0.602059991
scaffold_10	24399	5	3200	0.602059991
scaffold_10	24400	5	3201	0.602059991
scaffold_10	24401	5	3202	0.602059991
scaffold_10	24402	5	3203	0.602059991
scaffold_10	24403	5	3204	0.602059991
scaffold_10	24404	5	3205	0.602059991
scaffold_10	24405	5	3206	0.602059991
scaffold_10	24406	5	3207	0.602059991
scaffold_10	24407	5	3208	0.602059991
scaffold_10	24408	5	3209	0.602059991
scaffold_10	24409	5	3210	0.602059991
scaffold_10	24410	5	3211	0.602059991
scaffold_10	24411	5	3212	0.602059991
scaffold_10	24412	5	3213	0.602059991
scaffold_10	24413	5	3214	0.602059991
scaffold_10	24414	5	3215	0.602059991
scaffold_10	24415	5	3216	0.602059991
scaffold_10	24416	5	3217	0.602059991
scaffold_10	24417	5	3218	0.602059991
scaffold_10	24418	5	3219	0.602059991
scaffold_10	24419	5	3220	0.602059991
scaffold_10	24420	5	3221	0.602059991
scaffold_10	24421	5	3222	0.602059991
scaffold_10	24422	5	3223	0.602059991
scaffold_10	24423	5	3224	0.602059991
scaffold_10	24424	5	3225	0.602059991
scaffold_10	24425	5	3226	0.602059991
scaffold_10	24426	5	3227	0.602059991
scaffold_10	24427	5	3228	0.602059991
scaffold_10	24428	5	3229	0.602059991
scaffold_10	24429	5	3230	0.698970004
scaffold_10	24430	5	3231	0.698970004
scaffold_10	24431	5	3232	0.698970004
scaffold_10	24432	5	3233	0.698970004
scaffold_10	24433	5	3234	0.698970004
scaffold_10	24434	5	3235	0.698970004
scaffold_10	24435	5	3236	0.698970004
scaffold_10	24436	5	3237	0.698970004
scaffold_10	24437	5	3238	0.698970004
scaffold_10	24438	5	3239	0.698970004
scaffold_10	24439	5	3240	0.698970004
scaffold_10	24440	5	3241	0.698970004
scaffold_10	24441	5	3242	0.698970004
scaffold_10	24442	5	3243	0.698970004
scaffold_10	24443	5	3244	0.698970004
scaffold_10	24444	5	3245	0.698970004
scaffold_10	24445	5	3246	0.698970004
scaffold_10	24446	5	3247	0.698970004
scaffold_10	24447	5	3248	0.698970004
scaffold_10	24448	5	3249	0.698970004
scaffold_10	24449	5	3250	0.698970004
scaffold_10	24450	5	3251	0.698970004
scaffold_10	24451	5	3252	0.698970004
scaffold_10	24452	5	3253	0.698970004
scaffold_10	24453	5	3254	0.698970004
scaffold_10	24454	5	3255	0.698970004
scaffold_10	24455	5	3256	0.698970004
scaffold_10	24456	5	3257	0.698970004
scaffold_10	24457	5	3258	0.698970004
scaffold_10	24458	5	3259	0.698970004
scaffold_10	24459	5	3260	0.698970004
scaffold_10	24460	5	3261	0.698970004
scaffold_10	24461	5	3262	0.698970004
scaffold_10	24462	5	3263	0.698970004
scaffold_10	24463	5	3264	0.602059991
scaffold_10	24464	5	3265	0.698970004
scaffold_10	24465	5	3266	0.698970004
scaffold_10	24466	5	3267	0.698970004
scaffold_10	24467	5	3268	0.698970004
scaffold_10	24468	5	3269	0.698970004
scaffold_10	24469	5	3270	0.698970004
scaffold_10	24470	5	3271	0.698970004
scaffold_10	24471	5	3272	0.698970004
scaffold_10	24472	5	3273	0.698970004
scaffold_10	24473	5	3274	0.698970004
scaffold_10	24474	5	3275	0.698970004
scaffold_10	24475	5	3276	0.698970004
scaffold_10	24476	5	3277	0.698970004
scaffold_10	24477	5	3278	0.698970004
scaffold_10	24478	5	3279	0.698970004
scaffold_10	24479	5	3280	0.698970004
scaffold_10	24480	5	3281	0.698970004
scaffold_10	24481	5	3282	0.698970004
scaffold_10	24482	5	3283	0.698970004
scaffold_10	24483	5	3284	0.698970004
scaffold_10	24484	5	3285	0.698970004
scaffold_10	24485	5	3286	0.698970004
scaffold_10	24486	5	3287	0.698970004
scaffold_10	24487	5	3288	0.698970004
scaffold_10	24488	5	3289	0.698970004
scaffold_10	24489	5	3290	0.698970004
scaffold_10	24490	5	3291	0.698970004
scaffold_10	24491	5	3292	0.698970004
scaffold_10	24492	5	3293	0.698970004
scaffold_10	24493	5	3294	0.698970004
scaffold_10	24494	5	3295	0.698970004
scaffold_10	24495	5	3296	0.698970004
scaffold_10	24496	5	3297	0.602059991
scaffold_10	24497	5	3298	0.698970004
scaffold_10	24498	5	3299	0.698970004
scaffold_10	24499	5	3300	0.698970004
scaffold_10	24500	5	3301	0.698970004
scaffold_10	24501	5	3302	0.698970004
scaffold_10	24502	5	3303	0.477121255
scaffold_10	24503	5	3304	0.477121255
scaffold_10	24504	5	3305	0.477121255
scaffold_10	24505	5	3306	0.477121255
scaffold_10	24506	5	3307	0.477121255
scaffold_10	24507	5	3308	0.477121255
scaffold_10	24508	5	3309	0.477121255
scaffold_10	24509	5	3310	0.477121255
scaffold_10	24510	5	3311	0.477121255
scaffold_10	24511	5	3312	0.477121255
scaffold_10	24512	5	3313	0.477121255
scaffold_10	24513	5	3314	0.477121255
scaffold_10	24514	5	3315	0.477121255
scaffold_10	24515	5	3316	0.301029996
scaffold_10	24516	5	3317	0.301029996
scaffold_10	24517	5	3318	0.301029996
scaffold_10	24518	5	3319	0.301029996
scaffold_10	24519	5	3320	0.301029996
scaffold_10	24520	5	3321	0.301029996
scaffold_10	24521	5	3322	0.301029996
scaffold_10	24522	5	3323	0.301029996
scaffold_10	24523	5	3324	0.301029996
scaffold_10	24524	5	3325	0.301029996
scaffold_10	24525	5	3326	0.301029996
scaffold_10	24526	5	3327	0.301029996
scaffold_10	24527	5	3328	0.301029996
scaffold_10	24528	5	3329	0.301029996
scaffold_10	24529	5	3330	0.301029996
scaffold_10	24530	5	3331	0.301029996
scaffold_10	24531	5	3332	0.301029996
scaffold_10	24532	5	3333	0.301029996
scaffold_10	24533	5	3334	0.301029996
scaffold_10	24534	5	3335	0.301029996
scaffold_10	24535	5	3336	0.301029996
scaffold_10	24536	5	3337	0.301029996
scaffold_10	24537	5	3338	0.301029996
scaffold_10	24538	5	3339	0.301029996
scaffold_10	24539	5	3340	0.301029996
scaffold_10	24540	5	3341	0.301029996
scaffold_10	24541	5	3342	0.301029996
scaffold_10	24542	5	3343	0.301029996
scaffold_10	24543	5	3344	0.301029996
scaffold_10	24544	5	3345	0.301029996
scaffold_10	24545	5	3346	0.301029996
scaffold_10	24546	5	3347	0.301029996
scaffold_10	24547	5	3348	0.301029996
scaffold_10	24548	5	3349	0.301029996
scaffold_10	24549	5	3350	0.301029996
scaffold_10	24550	5	3351	0.301029996
scaffold_10	24551	5	3352	0.301029996
scaffold_10	24552	5	3353	0.301029996
scaffold_10	24553	5	3354	0.301029996
scaffold_10	24554	5	3355	0.301029996
scaffold_10	24555	5	3356	0.301029996
scaffold_10	24556	5	3357	0.301029996
scaffold_10	24557	5	3358	0.301029996
scaffold_10	24558	5	3359	0.301029996
scaffold_10	24559	5	3360	0.301029996
scaffold_10	24560	5	3361	0.301029996
scaffold_10	24561	5	3362	0.301029996
scaffold_10	24562	5	3363	0.301029996
scaffold_10	24563	5	3364	0.301029996
scaffold_10	24564	5	3365	0.301029996
scaffold_10	24565	5	3366	0.301029996
scaffold_10	24566	5	3367	0.301029996
scaffold_10	24567	5	3368	0.301029996
scaffold_10	24568	5	3369	0.301029996
scaffold_10	24569	5	3370	0.301029996
scaffold_10	24570	5	3371	0.301029996
scaffold_10	24571	5	3372	0.301029996
scaffold_10	24572	5	3373	0.301029996
scaffold_10	24573	5	3374	0.301029996
scaffold_10	24574	5	3375	0.301029996
scaffold_10	24575	5	3376	0.301029996
scaffold_10	24576	5	3377	0.301029996
scaffold_10	24577	5	3378	0.301029996
scaffold_10	24578	5	3379	0.301029996
scaffold_10	24579	5	3380	0.301029996
scaffold_10	24580	5	3381	0.301029996
scaffold_10	24581	5	3382	0.301029996
scaffold_10	24582	5	3383	0.301029996
scaffold_10	24583	5	3384	0.301029996
scaffold_10	24584	5	3385	0.301029996
scaffold_10	24585	5	3386	0.301029996
